Bus Name,Stop Order,Stop Name,latitude,longitude
Power Paribahan,16,Jarun,23.99449606,90.32163438
Power Paribahan,17,Konabari,24.01083,90.320936
Prattay,1,Gabtoli,23.6324042,90.48826063
Prattay,2,Beribadh Tin Rastar Moor,23.75684853,90.35617644
Prattay,3,Rayer Bazar,23.7448424,90.36273371
Prattay,4,Sikder Medical College,23.7413377,90.3603919
Prattay,5,Hazaribag,23.7337242,90.3557802
Prattay,6,Nawabganj,23.6605166,90.1604757
Prattay,7,Kamrangirchar,23.710395,90.3870137
Prattay,8,Showari Ghat,23.710865,90.3943553
Prattay,9,Mitford Ghat,23.7100338,90.4016154
Prattay,10,Babubazar,23.7125524,90.4031333
Prochesta,1,Maowa,23.4740429,90.2552704
Prochesta,2,Keraniganj,23.7005013,90.3826441
Prochesta,3,Babubazar,23.7125524,90.4031333
Prochesta,4,Naya Bazar,23.713843,90.4045497
Prochesta,5,Golap Shah Mazar,23.7249921,90.410846
Prochesta,6,GPO,23.7289296,90.41140102
Prochesta,7,Paltan,23.7313082,90.4120882
Prochesta,8,Kakrail,23.7385398,90.4071475
Prochesta,9,Shantinagar,23.7385358,90.4139156
Prochesta,10,Malibagh Moor,23.74419188,90.41424554
Prochesta,11,Mouchak,24.023552,90.292921
Prochesta,12,Malibagh Railgate,23.7496972,90.4126346
Prochesta,13,Hazipara,23.8632798,90.4147242
Prochesta,14,Rampura Bazar,23.7602428,90.4186208
Prochesta,15,Rampura Bridge,23.76802955,90.42334025
Prochesta,16,Merul,23.7718576,90.4250807
Prochesta,17,Badda,23.77654245,90.44630117
Prochesta,18,Uttar Badda,23.7857042,90.4256113
Prochesta,19,Shahjadpur,23.7884856,90.4237741
Prochesta,20,Bashtola,23.79440473,90.42251274
Prochesta,21,Notun Bazar,23.7982944,90.4239709
Prochesta,22,Nadda,23.809823,90.4220557
Prochesta,23,Bashundhara,23.8239025,90.4699552
Prochesta,24,Jamuna Future Park,23.8135723,90.42402377
Prochesta,25,Kuril Bishwa Road,23.8212083,90.4195365
Prochesta,26,Khilkhet,23.8351324,90.43511207
Prochesta,27,Airport,23.8602996,90.39876
Prochesta,28,Jashimuddin (Uttara),23.8608721,90.4004138
Prochesta,29,Rajlakshmi,23.8644797,90.4002124
Prochesta,30,Azampur,23.8665496,90.4100105
Prochesta,31,House Building,23.8748268,90.4006897
Prochesta,32,Abdullahpur,23.5542881,90.473867
Projapati,1,Bosila,23.7473392,90.345289
Projapati,2,Mohammadpur,23.7572031,90.3620184
Projapati,3,Asad Gate,23.7601299,90.3727245
Projapati,4,College Gate,23.7503675,90.4199166
Projapati,5,Shyamoli,23.7775998,90.3601928
Projapati,6,Kallyanpur,23.7806848,90.3613321
Projapati,7,Darussalam,23.77843615,90.35604084
Projapati,8,Technical,24.15329785,90.67259393
Projapati,9,Bangla College,23.7207387,90.418394
Projapati,10,Ansar Camp,23.7929307,90.3532421
Projapati,11,Mirpur 1,23.801924,90.3523456
Projapati,12,Mirpur 2 Mirpur 10,23.8180448,90.3689137
Projapati,13,Mirpur 11,23.8202931,90.3710408
Projapati,14,Purobi,23.8138963,90.4240396
Projapati,15,Kalshi,23.8202931,90.3710408
Projapati,16,ECB Square,23.82257685,90.39343328
Projapati,17,MES,23.9161376,90.2607105
Projapati,18,Shewra,23.81799371,90.41360546
Projapati,19,Kuril Bishwa Road,23.8212083,90.4195365
Projapati,20,Khilkhet,23.8351324,90.43511207
Projapati,21,Airport,23.8602996,90.39876
Projapati,22,Jashimuddin (Uttara),23.8608721,90.4004138
Projapati,23,Rajlakshmi,23.8644797,90.4002124
Projapati,24,House Building,23.8748268,90.4006897
Projapati,25,Abdullahpur,23.5542881,90.473867
Projapati,26,Kamarpara,23.8906579,90.3849515
Provati Banasree,1,Fulbaria,24.1892148,90.3087797
Provati Banasree,2,Golap Shah Mazar,23.7249921,90.410846
Provati Banasree,3,GPO,23.7289296,90.41140102
Provati Banasree,4,Paltan,23.7313082,90.4120882
Provati Banasree,5,Kakrail,23.7385398,90.4071475
Provati Banasree,6,Shantinagar,23.7385358,90.4139156
Provati Banasree,7,Malibagh Moor,23.74419188,90.41424554
Provati Banasree,8,Mogbazar,23.7543737,90.40959957
Provati Banasree,9,Satrasta,23.75746115,90.39242949
Provati Banasree,10,Nabisco,23.7692591,90.4012227
Provati Banasree,11,Mohakhali,23.7799893,90.40832417
Provati Banasree,12,Chairman Bari,23.71096925,90.41095483
Provati Banasree,13,Banani,23.790321,90.4076959
Provati Banasree,14,Kakali,23.820295,90.3682928
Provati Banasree,15,Staff Road,23.8127577,90.4016567
Provati Banasree,16,MES,23.9161376,90.2607105
Provati Banasree,17,Shewra,23.81799371,90.41360546
Provati Banasree,18,Kuril Bishwa Road,23.8212083,90.4195365
Provati Banasree,19,Khilkhet,23.8351324,90.43511207
Provati Banasree,20,Airport,23.8602996,90.39876
Provati Banasree,21,Jashimuddin (Uttara),23.8608721,90.4004138
Provati Banasree,22,Rajlakshmi,23.8644797,90.4002124
Provati Banasree,23,Azampur,23.8665496,90.4100105
Provati Banasree,24,House Building,23.8748268,90.4006897
Provati Banasree,25,Abdullahpur,23.5542881,90.473867
Provati Banasree,26,Tongi,23.9084932,90.3980037
Provati Banasree,27,Station Road,23.73221943,90.42409168
Provati Banasree,28,Mill Gate,23.89620633,90.39942912
Provati Banasree,29,Board Bazar,23.9452074,90.3825171
Provati Banasree,30,Gazipur Chourasta,23.9891057,90.3815747
Provati Banasree,31,Joydebpur,23.99731573,90.41819577
Provati Banasree,32,Sreepur,24.1988756,90.478198
Provati Banasree,33,Baromi,24.26262576,90.51450809
Purbachol Logistics and Transport,1,Vashantek,23.8052131,90.38762275
Purbachol Logistics and Transport,2,Mirpur 14,23.7988425,90.3847119
Purbachol Logistics and Transport,3,Mirpur 10,23.8083649,90.3682614
Purbachol Logistics and Transport,4,Mirpur 2,23.8063402,90.35702594
Purbachol Logistics and Transport,5,Sony Cinema Hall,23.8004874,90.3553934
Purbachol Logistics and Transport,6,Mirpur 1,23.801924,90.3523456
Purbachol Logistics and Transport,7,Ansar Camp,23.7929307,90.3532421
Purbachol Logistics and Transport,8,Technical,24.15329785,90.67259393
Purbachol Logistics and Transport,9,Gabtoli,23.6324042,90.48826063
Purbachol Logistics and Transport,10,Amin Bazar,23.7896155,90.3240987
Purbachol Logistics and Transport,11,Hemayetpur,23.7931994,90.2714229
Purbachol Logistics and Transport,12,Savar,23.8477,90.2587
Purbachol Logistics and Transport,13,Baipayl,23.9380015,90.270064
Purbachol Logistics and Transport,14,Zirani Bazar,23.9938043,90.2551426
Purbachol Logistics and Transport,15,Nandan Park,24.0300592,90.239812
Purbachol Logistics and Transport,16,Chandra,23.3684957,90.0391387
Raida Dhaka,1,Postagola,23.6921384,90.4331267
Raida Dhaka,2,Dholairpar,23.7026053,90.4353396
Raida Dhaka,3,Jatrabari,23.7093978,90.433806
Raida Dhaka,4,Janapath Moor,23.71291763,90.42857405
Raida Dhaka,5,Sayedabad,23.7108758,90.4278141
Raida Dhaka,6,Mugdapara,23.7291223,90.4335651
Raida Dhaka,7,Bashabo,23.7405474,90.4333478
Raida Dhaka,8,Khilgaon,23.7506546,90.4232818
Raida Dhaka,9,Malibagh Railgate,23.7496972,90.4126346
Raida Dhaka,10,Rampura Bazar,23.7602428,90.4186208
Raida Dhaka,11,Rampura Bridge,23.76802955,90.42334025
Raida Dhaka,12,Merul,23.7718576,90.4250807
Raida Dhaka,13,Badda,23.77654245,90.44630117
Raida Dhaka,14,Uttar Badda,23.7857042,90.4256113
Raida Dhaka,15,Bashtola,23.79440473,90.42251274
Raida Dhaka,16,Notun Bazar,23.7982944,90.4239709
Raida Dhaka,17,Nadda,23.809823,90.4220557
Raida Dhaka,18,Bashundhara,23.8239025,90.4699552
Raida Dhaka,19,Jamuna Future Park,23.8135723,90.42402377
Raida Dhaka,20,Kuril Chourasta,23.81650938,90.42104518
Raida Dhaka,21,Kuril Bishwa Road,23.8212083,90.4195365
Raida Dhaka,22,Khilkhet,23.8351324,90.43511207
Raida Dhaka,23,Airport,23.8602996,90.39876
Raida Dhaka,24,Jashimuddin (Uttara),23.8608721,90.4004138
Raida Dhaka,25,Rajlakshmi,23.8644797,90.4002124
Raida Dhaka,26,Azampur,23.8665496,90.4100105
Raida Dhaka,27,House Building,23.8748268,90.4006897
Raida Dhaka,28,Dia Bari,23.79879626,90.34332244
Raja City Dhaka,1,Postagola,23.6921384,90.4331267
Raja City Dhaka,2,Jurain,23.6953714,90.4338889
Raja City Dhaka,3,Dayaganj,23.7104417,90.4246393
Raja City Dhaka,4,Gulistan,23.7249037,90.4120785
Raja City Dhaka,5,GPO,23.7289296,90.41140102
Raja City Dhaka,6,Paltan,23.7313082,90.4120882
Raja City Dhaka,7,Press Club,22.967864,89.8176179
Raja City Dhaka,8,High Court,23.7305,90.4034
Raja City Dhaka,9,Shahbag,23.7401951,90.3901161
Raja City Dhaka,10,Bata Signal,23.7390795,90.3886771
Raja City Dhaka,11,Science Lab,23.7396929,90.3836057
Raja City Dhaka,12,City College,23.7396837,90.3828522
Raja City Dhaka,13,Jigatola,23.7390073,90.3710009
Raja City Dhaka,14,Dhanmondi 15,23.74284215,90.38803923
Raja City Dhaka,15,Star Kabab,23.7475099,90.3702012
Raja City Dhaka,16,Shankar,23.7483109,90.3660743
Raja City Dhaka,17,Mohammadpur,23.7572031,90.3620184
Raja City Dhaka,18,Bosila,23.7473392,90.345289
Raja City Dhaka,19,Ghatar Char,23.75728905,90.36129991
Rajanigandha Dhaka,1,Chittagong Road,23.6972599,90.5094673
Rajanigandha Dhaka,2,Sign Board,23.7089323,90.3667608
Rajanigandha Dhaka,3,Matuail,23.7029393,90.463095
Rajanigandha Dhaka,4,Rayerbag,23.6980479,90.457102
Rajanigandha Dhaka,5,Shonir Akhra,23.7036614,90.4508803
Rajanigandha Dhaka,6,Jatrabari -,23.7093978,90.433806
Rajanigandha Dhaka,7,Sayedabad,23.7108758,90.4278141
Rajanigandha Dhaka,8,Gulistan,23.7249037,90.4120785
Rajanigandha Dhaka,9,GPO,23.7289296,90.41140102
Rajanigandha Dhaka,10,Paltan,23.7313082,90.4120882
Rajanigandha Dhaka,11,Press Club,22.967864,89.8176179
Rajanigandha Dhaka,12,High Court,23.7305,90.4034
Rajanigandha Dhaka,13,Shahbag,23.7401951,90.3901161
Rajanigandha Dhaka,14,Bata Signal,23.7390795,90.3886771
Rajanigandha Dhaka,15,Science Lab,23.7396929,90.3836057
Rajanigandha Dhaka,16,Jigatola,23.7390073,90.3710009
Rajanigandha Dhaka,17,Dhanmondi 15,23.74284215,90.38803923
Rajanigandha Dhaka,18,Star Kabab,23.7475099,90.3702012
Rajanigandha Dhaka,19,Shankar,23.7483109,90.3660743
Rajanigandha Dhaka,20,Mohammadpur,23.7572031,90.3620184
Rajdhani Super Dhaka,1,Hemayetpur,23.7931994,90.2714229
Rajdhani Super Dhaka,2,Gabtoli,23.6324042,90.48826063
Rajdhani Super Dhaka,3,Technical,24.15329785,90.67259393
Rajdhani Super Dhaka,4,Ansar Camp,23.7929307,90.3532421
Rajdhani Super Dhaka,5,Mirpur 1,23.801924,90.3523456
Rajdhani Super Dhaka,6,Sony Cinema Hall,23.8004874,90.3553934
Rajdhani Super Dhaka,7,Mirpur 2,23.8063402,90.35702594
Rajdhani Super Dhaka,8,Mirpur 10,23.8083649,90.3682614
Rajdhani Super Dhaka,9,Mirpur 11,23.8202931,90.3710408
Rajdhani Super Dhaka,10,Purobi,23.8138963,90.4240396
Rajdhani Super Dhaka,11,Kalshi,23.8202931,90.3710408
Rajdhani Super Dhaka,12,ECB Square,23.82257685,90.39343328
Rajdhani Super Dhaka,13,MES,23.9161376,90.2607105
Rajdhani Super Dhaka,14,Shewra,23.81799371,90.41360546
Rajdhani Super Dhaka,15,Kuril Bishwa Road,23.8212083,90.4195365
Rajdhani Super Dhaka,16,Jamuna Future Park,23.8135723,90.42402377
Rajdhani Super Dhaka,17,Bashundhara,23.8239025,90.4699552
Rajdhani Super Dhaka,18,Nadda,23.809823,90.4220557
Rajdhani Super Dhaka,19,Notun Bazar,23.7982944,90.4239709
Rajdhani Super Dhaka,20,Bashtola,23.79440473,90.42251274
Rajdhani Super Dhaka,21,Shahjadpur,23.7884856,90.4237741
Rajdhani Super Dhaka,22,Uttar Badda,23.7857042,90.4256113
Rajdhani Super Dhaka,23,Badda,23.77654245,90.44630117
Rajdhani Super Dhaka,24,Madhya Badda,23.77654245,90.44630117
Rajdhani Super Dhaka,25,Merul,23.7718576,90.4250807
Rajdhani Super Dhaka,26,Rampura Bridge,23.76802955,90.42334025
Rajdhani Super Dhaka,27,Banasree,23.7617123,90.4312774
Rajdhani Super Dhaka,28,Demra Staff Quarter,23.7197292,90.4905289
Ramjan Dhaka,1,Gabtoli,23.6324042,90.48826063
Ramjan Dhaka,2,Technical,24.15329785,90.67259393
Ramjan Dhaka,3,Kallyanpur,23.7806848,90.3613321
Ramjan Dhaka,4,Shyamoli,23.7775998,90.3601928
Ramjan Dhaka,5,Shishu Mela,23.773007,90.3678804
Ramjan Dhaka,6,College Gate,23.7503675,90.4199166
Ramjan Dhaka,7,Asad Gate,23.7601299,90.3727245
Ramjan Dhaka,8,Mohammadpur,23.7572031,90.3620184
Ramjan Dhaka,9,Shankar,23.7483109,90.3660743
Ramjan Dhaka,10,Star Kabab,23.7475099,90.3702012
Ramjan Dhaka,11,Dhanmondi 15,23.74284215,90.38803923
Ramjan Dhaka,12,Jigatola,23.7390073,90.3710009
Ramjan Dhaka,13,City College,23.7396837,90.3828522
Ramjan Dhaka,14,Science Lab,23.7396929,90.3836057
Ramjan Dhaka,15,Bata Signal,23.7390795,90.3886771
Ramjan Dhaka,16,Shahbag,23.7401951,90.3901161
Ramjan Dhaka,17,Matsya Bhaban,23.73418399,90.40403594
Ramjan Dhaka,18,Kakrail,23.7385398,90.4071475
Ramjan Dhaka,19,Shantinagar,23.7385358,90.4139156
Ramjan Dhaka,20,Malibagh Moor,23.74419188,90.41424554
Ramjan Dhaka,21,Mouchak,24.023552,90.292921
Ramjan Dhaka,22,Malibagh Railgate,23.7496972,90.4126346
Ramjan Dhaka,23,Hazipara,23.8632798,90.4147242
Ramjan Dhaka,24,Rampura Bazar,23.7602428,90.4186208
Ramjan Dhaka,25,Rampura Bridge,23.76802955,90.42334025
Ramjan Dhaka,26,Banasree,23.7617123,90.4312774
Ramjan Dhaka,27,Demra Staff Quarter,23.7197292,90.4905289
Robrob Dhaka,1,Gabtoli,23.6324042,90.48826063
Robrob Dhaka,2,Technical,24.15329785,90.67259393
Robrob Dhaka,3,Ansar Camp,23.7929307,90.3532421
Robrob Dhaka,4,Mirpur 1,23.801924,90.3523456
Robrob Dhaka,5,Mirpur 2,23.8063402,90.35702594
Robrob Dhaka,6,Mirpur 10,23.8083649,90.3682614
Robrob Dhaka,7,Purobi,23.8138963,90.4240396
Robrob Dhaka,8,Kalshi,23.8202931,90.3710408
Robrob Dhaka,9,ECB Square,23.82257685,90.39343328
Robrob Dhaka,10,MES,23.9161376,90.2607105
Robrob Dhaka,11,Banani,23.790321,90.4076959
Robrob Dhaka,12,Kakali,23.820295,90.3682928
Robrob Dhaka,13,Gulshan 2,23.7947191,90.4136986
Robrob Dhaka,14,Gulshan 1,23.780553,90.4169
Robrob Dhaka,15,Badda Link Road,23.78058386,90.41997677
Robrob Dhaka,16,Merul,23.7718576,90.4250807
Robrob Dhaka,17,Rampura Bridge,23.76802955,90.42334025
Robrob Dhaka,18,Banasree,23.7617123,90.4312774
Rois Dhaka,1,Mirpur Sony Cinema Hall,23.8004874,90.3553934
Rois Dhaka,2,Mirpur 2,23.8063402,90.35702594
Rois Dhaka,3,Mirpur 10,23.8083649,90.3682614
Rois Dhaka,4,Kazipara,23.7992408,90.3719878
Rois Dhaka,5,Shewrapara,23.7909631,90.3755087
Rois Dhaka,6,Agargaon,23.7784275,90.3800503
Rois Dhaka,7,Mohakhali,23.7799893,90.40832417
Rois Dhaka,8,Gulshan 1,23.780553,90.4169
Rois Dhaka,9,Badda,23.77654245,90.44630117
Rois Dhaka,10,Rampura Bridge,23.76802955,90.42334025
Rois Dhaka,11,Banasree,23.7617123,90.4312774
Rongdhonu Express Dhaka,1,Adabor,23.7629379,90.3567682
Rongdhonu Express Dhaka,2,Mohammadpur,23.7572031,90.3620184
Rongdhonu Express Dhaka,3,Shia Mosque,23.7620647,90.35912414
Rongdhonu Express Dhaka,4,Shyamoli,23.7775998,90.3601928
Rongdhonu Express Dhaka,5,College Gate,23.7503675,90.4199166
Rongdhonu Express Dhaka,6,Asad Gate,23.7601299,90.3727245
Rongdhonu Express Dhaka,7,Kalabagan,23.7487244,90.37919898
Rongdhonu Express Dhaka,8,Science Lab,23.7396929,90.3836057
Rongdhonu Express Dhaka,9,Katabon,23.7387417,90.3910003
Rongdhonu Express Dhaka,10,Bata Signal,23.7390795,90.3886771
Rongdhonu Express Dhaka,11,Shahbag,23.7401951,90.3901161
Rongdhonu Express Dhaka,12,Kakrail,23.7385398,90.4071475
Rongdhonu Express Dhaka,13,Fakirapul,23.7325505,90.416987
Rongdhonu Express Dhaka,14,Motijheel,23.7272598,90.4211957
Rongdhonu Express Dhaka,15,Dayaganj,23.7104417,90.4246393
Rongdhonu Express Dhaka,16,Postagola,23.6921384,90.4331267
Runway Express Dhaka,1,Keraniganj,23.7005013,90.3826441
Runway Express Dhaka,2,Kadamtali,23.6867705,90.454595
Runway Express Dhaka,3,Babubazar,23.7125524,90.4031333
Runway Express Dhaka,4,Naya Bazar,23.713843,90.4045497
Runway Express Dhaka,5,Golap Shah Mazar,23.7249921,90.410846
Runway Express Dhaka,6,GPO,23.7289296,90.41140102
Runway Express Dhaka,7,Paltan,23.7313082,90.4120882
Runway Express Dhaka,8,Press Club,22.967864,89.8176179
Runway Express Dhaka,9,High Court,23.7305,90.4034
Runway Express Dhaka,10,Matsya Bhaban,23.73418399,90.40403594
Runway Express Dhaka,11,Shahbag,23.7401951,90.3901161
Runway Express Dhaka,12,Bangla Motor,23.7458397,90.3949387
Runway Express Dhaka,13,Kawran Bazar,23.7514308,90.3948605
Runway Express Dhaka,14,Farmgate,23.7590394,90.3871113
Runway Express Dhaka,15,Agargaon,23.7784275,90.3800503
Runway Express Dhaka,16,Shewrapara,23.7909631,90.3755087
Runway Express Dhaka,17,Kazipara,23.7992408,90.3719878
Runway Express Dhaka,18,Mirpur 10,23.8083649,90.3682614
Runway Express Dhaka,19,Mirpur 11,23.8202931,90.3710408
Runway Express Dhaka,20,Mirpur 12,23.82510435,90.37067194
Runway Express Dhaka,21,ECB Square,23.82257685,90.39343328
Rupa Paribahan Dhaka,1,Gabtoli,23.6324042,90.48826063
Rupa Paribahan Dhaka,2,Technical,24.15329785,90.67259393
Rupa Paribahan Dhaka,3,Ansar Camp,23.7929307,90.3532421
Rupa Paribahan Dhaka,4,Mirpur 1,23.801924,90.3523456
Rupa Paribahan Dhaka,5,Sony CInema Hall,23.8004874,90.3553934
Rupa Paribahan Dhaka,6,Mirpur 2,23.8063402,90.35702594
Rupa Paribahan Dhaka,7,Mirpur 10,23.8083649,90.3682614
Rupa Paribahan Dhaka,8,Mirpur 14,23.7988425,90.3847119
Rupa Paribahan Dhaka,9,Vashantek,23.8052131,90.38762275
Rupkotha Dhaka,1,Gabtoli,23.6324042,90.48826063
Rupkotha Dhaka,2,Mirpur 1,23.801924,90.3523456
Rupkotha Dhaka,3,Sony Cinema Hall,23.8004874,90.3553934
Rupkotha Dhaka,4,Mirpur 2,23.8063402,90.35702594
Rupkotha Dhaka,5,Mirpur 10,23.8083649,90.3682614
Rupkotha Dhaka,6,Mirpur 11,23.8202931,90.3710408
Rupkotha Dhaka,7,Purobi,23.8138963,90.4240396
Rupkotha Dhaka,8,Kalshi,23.8202931,90.3710408
Rupkotha Dhaka,9,ECB Square,23.82257685,90.39343328
Rupkotha Dhaka,10,MES,23.9161376,90.2607105
Rupkotha Dhaka,11,Shewra,23.81799371,90.41360546
Rupkotha Dhaka,12,Kuril Bishwa Road,23.8212083,90.4195365
Rupkotha Dhaka,13,Khilkhet,23.8351324,90.43511207
Rupkotha Dhaka,14,Airport,23.8602996,90.39876
Rupkotha Dhaka,15,Jashimuddin (Uttara),23.8608721,90.4004138
Rupkotha Dhaka,16,Rajlakshmi,23.8644797,90.4002124
Rupkotha Dhaka,17,Azampur,23.8665496,90.4100105
Rupkotha Dhaka,18,House Building,23.8748268,90.4006897
Rupkotha Dhaka,19,Abdullahpur,23.5542881,90.473867
Safety Druti,1,Mirpur 12,23.82510435,90.37067194
Safety Druti,2,Pallabi,23.8261574,90.3641863
Safety Druti,3,Purobi,23.8138963,90.4240396
Safety Druti,4,Mirpur 11,23.8202931,90.3710408
Safety Druti,5,Mirpur 10,23.8083649,90.3682614
Safety Druti,6,Kazipara,23.7992408,90.3719878
Safety Druti,7,Shewrapara,23.7909631,90.3755087
Safety Druti,8,Taltola,23.7512986,90.4244569
Safety Druti,9,Agargaon,23.7784275,90.3800503
Safety Druti,10,Khamar Bari,23.7591274,90.383882
Safety Druti,11,Dhanmondi 27,23.75404782,90.37137816
Safety Druti,12,Dhanmondi 32,23.73802075,90.3859514
Safety Druti,13,Kalabagan,23.7487244,90.37919898
Safety Druti,14,City College,23.7396837,90.3828522
Safety Druti,15,New Market,23.73277515,90.3828117
Safety Druti,16,Nilkhet,23.7329358,90.3860855
Safety Druti,17,Azimpur,23.7252946,90.3834641
Sakalpa Transport,1,Mirpur National Zoo,23.8123422,90.34693977
Sakalpa Transport,2,Mirpur 1,23.801924,90.3523456
Sakalpa Transport,3,Sony Cinema Hall,23.8004874,90.3553934
Sakalpa Transport,4,Mirpur 2,23.8063402,90.35702594
Sakalpa Transport,5,Mirpur 10,23.8083649,90.3682614
Sakalpa Transport,6,Kazipara,23.7992408,90.3719878
Sakalpa Transport,7,Shewrapara,23.7909631,90.3755087
Sakalpa Transport,8,Agargaon,23.7784275,90.3800503
Sakalpa Transport,9,Bijoy Sarani,23.7663936,90.3830971
Sakalpa Transport,10,Farmgate,23.7590394,90.3871113
Sakalpa Transport,11,Bangla Motor,23.7458397,90.3949387
Sakalpa Transport,12,Mogbazar,23.7543737,90.40959957
Sakalpa Transport,13,Malibagh Moor,23.74419188,90.41424554
Sakalpa Transport,14,Kamalapur,23.7325123,90.4257424
Salsabil,1,Postagola,23.6921384,90.4331267
Salsabil,2,Dholairpar,23.7026053,90.4353396
Salsabil,3,Jatrabari,23.7093978,90.433806
Salsabil,4,Sayedabad,23.7108758,90.4278141
Salsabil,5,Mugdapara,23.7291223,90.4335651
Salsabil,6,Bashabo,23.7405474,90.4333478
Salsabil,7,Khilgaon,23.7506546,90.4232818
Salsabil,8,Malibagh Railgate,23.7496972,90.4126346
Salsabil,9,Rampura Bazar,23.7602428,90.4186208
Salsabil,10,Rampura Bridge,23.76802955,90.42334025
Salsabil,11,Merul,23.7718576,90.4250807
Salsabil,12,Badda,23.77654245,90.44630117
Salsabil,13,Uttar Badda,23.7857042,90.4256113
Salsabil,14,Bashtola,23.79440473,90.42251274
Salsabil,15,Notun Bazar,23.7982944,90.4239709
Salsabil,16,Nadda,23.809823,90.4220557
Salsabil,17,Bashundhara,23.8239025,90.4699552
Salsabil,18,Jamuna Future Park,23.8135723,90.42402377
Salsabil,19,Kuril Chourasta,23.81650938,90.42104518
Salsabil,20,Kuril Bishwa Road,23.8212083,90.4195365
Salsabil,21,Khilkhet,23.8351324,90.43511207
Salsabil,22,Airport,23.8602996,90.39876
Salsabil,23,Jashimuddin (Uttara),23.8608721,90.4004138
Salsabil,24,Rajlakshmi,23.8644797,90.4002124
Salsabil,25,Azampur,23.8665496,90.4100105
Salsabil,26,House Building,23.8748268,90.4006897
Salsabil,27,Abdullahpur,23.5542881,90.473867
